[ 2015-04-29T17:30:50+08:00 ] /X/index.php | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: YES)
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.008506s ]
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:0.008560s ]
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | INFO: Tag[ view_filter ] --START--
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000450s ]
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000400s ]
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000337s ]
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000397s ]
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001667s ]
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | INFO: Tag[ view_end ] --START--
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000419s ]
[ 2015-04-29T17:43:25+08:00 ] /X/index.php | INFO: Tag[ view_end ] --END-- [ RunTime:0.000445s ]
